plik,kategoria,dissimilarity_d1_a0,dissimilarity_d1_a45,dissimilarity_d1_a90,dissimilarity_d1_a135,dissimilarity_d3_a0,dissimilarity_d3_a45,dissimilarity_d3_a90,dissimilarity_d3_a135,dissimilarity_d5_a0,dissimilarity_d5_a45,dissimilarity_d5_a90,dissimilarity_d5_a135,correlation_d1_a0,correlation_d1_a45,correlation_d1_a90,correlation_d1_a135,correlation_d3_a0,correlation_d3_a45,correlation_d3_a90,correlation_d3_a135,correlation_d5_a0,correlation_d5_a45,correlation_d5_a90,correlation_d5_a135,contrast_d1_a0,contrast_d1_a45,contrast_d1_a90,contrast_d1_a135,contrast_d3_a0,contrast_d3_a45,contrast_d3_a90,contrast_d3_a135,contrast_d5_a0,contrast_d5_a45,contrast_d5_a90,contrast_d5_a135,energy_d1_a0,energy_d1_a45,energy_d1_a90,energy_d1_a135,energy_d3_a0,energy_d3_a45,energy_d3_a90,energy_d3_a135,energy_d5_a0,energy_d5_a45,energy_d5_a90,energy_d5_a135,homogeneity_d1_a0,homogeneity_d1_a45,homogeneity_d1_a90,homogeneity_d1_a135,homogeneity_d3_a0,homogeneity_d3_a45,homogeneity_d3_a90,homogeneity_d3_a135,homogeneity_d5_a0,homogeneity_d5_a45,homogeneity_d5_a90,homogeneity_d5_a135
Laminat_1.jpg,Laminat,3.5048597440944897,4.16957033914068,3.2653174212598497,3.8280736561473248,4.511499999999991,4.4708364827412295,4.3941874999999975,4.442806752330538,4.482278963414637,4.4731399583766835,4.490154979674788,4.478342872008313,0.6021097246165948,0.44545556446123413,0.6539036134790159,0.5315148152545461,0.3533660182839874,0.3671101200639171,0.39106036547066814,0.378237716518389,0.36338829924926586,0.36281591565318283,0.36530276298263475,0.35859574769030106,20.195558562992197,28.11240622481247,17.58606053149607,23.74598549197102,32.603749999999955,31.93367346938758,30.830062499999972,31.362433862433733,31.94950457317076,31.861017169614957,31.98253302845519,31.99030957336108,0.06328544509503257,0.05945988062463204,0.06490599424292119,0.061137969866446346,0.05806270182957384,0.058165940570095644,0.058340628264100906,0.05828188459881017,0.058160348440928156,0.0583116704846104,0.05799011942960755,0.058424247572296244,0.24808393454629327,0.21183582950006483,0.26371861649670997,0.22801745686711059,0.19695845449959926,0.19924335175850263,0.19993610753995594,0.196793842858325,0.1976980701489109,0.1956215387116476,0.1949999550053378,0.19564589947695252
Laminat_2.jpg,Laminat,4.483698326771649,4.891809783619576,3.6360113188976384,4.606051212102437,5.34943750000001,5.14071554547743,4.997624999999992,5.169942050894404,5.147992886178852,5.205254942767945,5.112614329268282,5.0791493236212135,0.42484333030121424,0.3165554776898683,0.6202404977849346,0.40068337998467757,0.18805285806355515,0.2527428986929453,0.295279462431225,0.2467802062748045,0.2382253339688982,0.22501716439256897,0.2613639877698322,0.2642691714003986,32.13022883858273,38.210924421848915,21.253383366141783,33.50542501085014,45.00093749999999,41.71352985638672,39.48224999999991,42.04106827916328,41.95236280487799,42.92403746097822,41.329458841463364,40.704929760666055,0.05593351314603782,0.05463291069499971,0.06013257980271029,0.055428474949714084,0.05367183633550291,0.05396690346995267,0.05426306726264196,0.053801714297918794,0.05420817913224295,0.05397217713227267,0.054002400701331436,0.05428044220890857,0.1977463377843856,0.1848861836405817,0.2350578812989002,0.18881635742880656,0.16473370460779607,0.17335805549336156,0.17505314243422124,0.17207548992154603,0.17405445386355356,0.17307076454169462,0.17279556400528662,0.1748658329279156
Laminat_3.jpg,Laminat,4.311208169291331,5.2895405790811685,4.881951279527551,5.093248186496376,5.304437499999982,5.381078357268814,5.33918749999999,5.415406903502118,5.330157520325198,5.4071930280957226,5.363249491869909,5.387421956295524,0.4882675362568902,0.24365210698198808,0.3448444450110689,0.2914202188052356,0.24221287565568875,0.22446649993274664,0.22889157391264597,0.21456137007008225,0.22966513852017276,0.20465208615976954,0.2055291118766312,0.20545420332353223,30.172674704724464,44.47510695021411,38.55468750000014,41.65831731663471,44.6783124999999,45.33383723859891,44.940437499999994,45.89638447971748,45.25889227642269,46.15433142559838,46.091908028455215,46.039086888657664,0.05626809862195357,0.05317189337412877,0.05419654357041503,0.05359334256205718,0.052988703837468995,0.05278736495408507,0.05302796284744502,0.0526936509688081,0.052997706380311094,0.05303776905075331,0.05335186265971938,0.05312669495257173,0.20638512348145524,0.16883487163227054,0.18553325972587553,0.1774592937291899,0.1680513212232028,0.1641481464428394,0.16662414546697804,0.16309592691378572,0.16868232337271108,0.16682562745236443,0.17061963931133955,0.16686306981412646
Laminat_4.jpg,Laminat,4.570004921259838,5.576663153326304,4.650836614173217,4.641949283898568,5.297937499999986,5.348261526832931,5.243999999999994,5.13403880070543,5.247713414634141,5.283688865764831,5.267466971544709,5.255723204994788,0.42349872570968944,0.1589551301483751,0.4051769150988852,0.41058199454144384,0.2394167094736786,0.22377096173824773,0.2526767302579617,0.27792942319636293,0.24552775452834008,0.2349103143464021,0.2364831058404479,0.243805792620847,33.53100393700797,48.85026970053948,34.645546259842625,34.23783247566501,44.07268749999983,44.76310153691078,43.21762499999994,41.64184933232527,43.72141768292681,43.95499479708639,44.09063770325209,43.41584287200842,0.05527803543591652,0.05273291877975089,0.05513431066402232,0.055063475625257166,0.05330733415769355,0.053272400063435386,0.05335077026154368,0.05368073167975058,0.053472694350294725,0.053583478741048,0.053463055220587606,0.05361843656867223,0.19819219660315537,0.1594563745084277,0.19206969148677502,0.19137856585491253,0.16621764833161676,0.16497577924815196,0.16941773961275028,0.17469721305669106,0.17025773697173804,0.1681790216841696,0.1710239622560506,0.17054628788606468
Laminat_5.jpg,Laminat,4.589751476377944,5.347138694277407,4.121001476377941,4.3104966209932485,5.030374999999984,5.019967246157677,4.886187499999994,4.863819601914798,4.973958333333321,4.991675338189371,4.952108739837385,4.8954864724245555,0.42351479028799466,0.23143029099299528,0.5340119970905255,0.49213282927276003,0.30823913848565443,0.3111650915157207,0.34787801432245474,0.35379316150571294,0.3168593305593155,0.3107765544304173,0.327816488702535,0.33478637064275646,33.777989665354426,44.915617831235856,27.292630413385847,29.676359352718762,40.29149999999983,39.982930209120305,38.045937499999894,37.491685563113755,39.5813008130081,39.75884495317385,39.17009654471525,38.312239854318435,0.05512722356266995,0.05298432075002766,0.05714745119126892,0.0564410084631471,0.05391466419838854,0.053882255279921444,0.05434622083227138,0.05442873049496373,0.05422897626812515,0.05426275063301458,0.05424260727185008,0.054540513105603046,0.19575763521608944,0.1675718252267024,0.21235100183257768,0.20232201228358787,0.17880518284032704,0.17696311645839552,0.18274237767200166,0.18232373563418028,0.18062936579767472,0.17934102368111443,0.18023849767273484,0.1834964387438871
Laminat_6.jpg,Laminat,4.111958661417307,5.357306714613438,5.159756397637793,5.162192324384665,5.188187499999981,5.375598387503117,5.316624999999985,5.346434870244349,5.290332825203237,5.341376170655558,5.28315548780485,5.277770551508835,0.5367231669293221,0.2263903116200702,0.2790029974228579,0.2795704944536488,0.278178834976267,0.2279679592764634,0.2438109926863222,0.2393950575096976,0.24458307172701194,0.22731717287680986,0.23375609649611503,0.24309823957660967,27.46026082677174,45.72843945687913,42.606483759842675,42.58484716969453,42.806687499999846,45.62112622826871,44.61974999999989,44.94734189972242,44.679814532520275,45.3974375650365,44.76651422764227,44.43763007284088,0.05697625311352416,0.052660446869349814,0.05309160103834812,0.05302487884512235,0.05295314113676357,0.05247885156359313,0.052721426651078034,0.05249927903837457,0.05277605004335214,0.05276937083693308,0.053140206338066404,0.05295138980571703,0.2133827446475128,0.1675586064702257,0.1768170241642318,0.17416508166650307,0.17108620316263357,0.16768079517113932,0.1667016553627433,0.1672097014771229,0.16871935137094937,0.1701385634257417,0.1704488124587065,0.17331429579225105
Laminat_7.jpg,Laminat,3.5886441929133808,4.843077686155382,4.142962598425189,3.8418996837993973,4.404812499999984,4.576530612244856,4.514499999999976,4.362874779541425,4.441755589430888,4.491610301768987,4.427527947154469,4.443158168574398,0.6038299156154759,0.30483429230741965,0.48473426393431746,0.5505232432145406,0.41758976264221165,0.37828655913815035,0.3941138871484962,0.42674814639839903,0.40372382925767075,0.3863468200216927,0.40016422654683687,0.399779163081284,21.389087106299208,37.426002852005816,27.797121062992126,24.19567239134493,31.34731249999986,33.32571176618765,32.49037499999991,30.706790123456596,32.07768038617887,32.57667793964623,31.88166920731706,31.805541103017735,0.06250799169254724,0.056277366041376696,0.058983482506467,0.060733528402614693,0.0578721145339014,0.057111644762598515,0.05743982925092132,0.05816563362356851,0.05786613665881417,0.05790170264034811,0.058054747812838134,0.05810844935561171,0.24172616883268722,0.18176693539404748,0.21122378116376866,0.22815206441625652,0.199824238916646,0.19307091964038184,0.19348871278525875,0.20380350699283767,0.20028998702678932,0.19774841136164567,0.2015176999091472,0.19915697294825577
Laminat_8.jpg,Laminat,2.933562992125975,3.838985677971367,2.955954724409446,2.8741397482795032,3.528562499999994,3.634983623078847,3.486062499999996,3.4321617535903095,3.5212779471544726,3.5199011446409982,3.48361280487804,3.4988943808532738,0.5912437991292966,0.3303034604830132,0.5900719955413744,0.6132633905188569,0.416751192582706,0.39051479886279006,0.4404214718440369,0.45135960211998877,0.4228489755449894,0.41887185035534835,0.4311679955123665,0.42035707569833597,14.512426181102404,23.747721495443052,14.560039370078766,13.71176142352288,20.554062499999908,21.508755353993344,19.782062499999913,19.348387503149297,20.180576727642286,20.215920915712775,19.971798780487738,20.12506503642039,0.07852365360316654,0.0715449866078678,0.0781089049505143,0.07909344907809843,0.07371290115627635,0.07285948109462242,0.07370878085411516,0.07420668042676222,0.07375130862728055,0.07398366641582653,0.07381049936744621,0.07424346791158552,0.2902442532389797,0.22442977678748802,0.2841932759086001,0.28917338453425867,0.246074428392877,0.23960491656980867,0.24453863723209382,0.25082230984634946,0.24280324042232196,0.24521671649274868,0.24871546635110364,0.2478296141342388
Tynk_0.jpg,Tynk,1.6497908464566933,3.041974083948166,2.4975393700787363,2.643747287494574,3.667687499999994,4.64965986394557,5.144875,4.069286974048871,4.322154471544718,5.2066857440166485,5.44493140243902,4.845343392299682,0.8821517839218452,0.6268581380814652,0.7493051793626042,0.7188771735900786,0.4425379830981848,0.14553195054135928,-0.03285235795418195,0.3423636225302079,0.24059243380198356,-0.07885411450619326,-0.1685507873572062,0.06292143486865473,4.952202263779533,15.727075454150915,10.557578740157487,11.848533697067392,23.48881249999998,36.144242882338,43.64637499999998,27.811161501637624,32.0613567073171,45.8465140478668,49.43400660569108,39.812174817898004,0.10281106374896874,0.07925799862030487,0.08560820901635505,0.0835751552747488,0.07457331753046789,0.06959930691039214,0.06899317787832353,0.07187565735701941,0.07112882510122281,0.06865780961713372,0.06884462363703538,0.06935717263871925,0.4436149071270975,0.28106832723998043,0.32676682990043765,0.3126250083761347,0.24510476037864137,0.1960641994218604,0.17872776921552225,0.22178341097541332,0.21302191530764092,0.18191901353348156,0.17249963391894946,0.19416238212193584
Tynk_1.jpg,Tynk,1.6355191929133848,2.9923739847479767,2.4665354330708675,2.6095852191704427,3.6698125000000004,4.5363441672965354,5.053999999999993,4.046863189720327,4.4199695121951175,4.963839750260143,5.3111661585365795,4.7761446409989565,0.8745231675653051,0.6056750432555111,0.7314831679797927,0.6965453049339739,0.39321905044257405,0.11020189177663395,-0.09697174598365578,0.285436913448414,0.13331633063040016,-0.051007059815146576,-0.19812280081755887,0.01555935445405841,4.821296751968504,15.173290346580714,10.342888779527575,11.677227354454729,23.309812499999985,34.26725875535389,42.23112499999996,27.52280171327787,33.33371443089424,40.59469302809575,46.11617123983739,37.83753902185225,0.10432428848309941,0.0809260403706363,0.08724385164152744,0.08523737496903173,0.0756429085200655,0.0714142810187222,0.0705449214153647,0.07330997692624991,0.071698337795365,0.07083182799577122,0.07106945866899886,0.0713295520491191,0.44648050332054195,0.2863097334546391,0.3312402504024633,0.31850494454794065,0.2485506238051326,0.20183428189342198,0.1820393207869415,0.22286709533975924,0.21293842584875822,0.18443514782673837,0.17236363212221528,0.1937095629897595
Tynk_2.jpg,Tynk,1.5321727362204718,2.727633455266916,2.35894438976378,2.5784611569223133,3.4476249999999977,4.158226253464336,4.822312499999997,3.9713403880070484,4.140561483739832,4.687109781477622,5.049415650406495,4.6251951092611865,0.879807860268357,0.6358017494251111,0.7340337222362897,0.6793987161897235,0.4132900566740659,0.1699326748708273,-0.0862783989415121,0.24999909056593722,0.16842119232660027,-0.04176003846715021,-0.20042759671211563,-0.021309813411472842,4.265071358267715,12.902101804203621,9.437930610236236,11.357182714365445,20.722499999999943,29.231796422272517,38.298562500000024,26.415784832451422,29.245490345528466,36.33578303850153,42.17136686991869,35.74187044745055,0.11035572864408376,0.08654207973059297,0.09131844449010934,0.08788426271263611,0.07981885008019712,0.07553945312711564,0.07416473692480141,0.07637253793986049,0.07585558176396846,0.07450403823398866,0.07459500053691515,0.07468469448837906,0.46529378934113635,0.31091450272129195,0.33885121787405265,0.3212866257407308,0.2612913199572987,0.219048511164955,0.1881085743938799,0.22418937066928432,0.22131020810947144,0.19407848231591715,0.1826039777729496,0.19662967235369566
Tynk_3.jpg,Tynk,1.610297736220473,2.9379378758757517,2.4173843503936996,2.5602331204662416,3.5610625000000025,4.470584530108331,4.953187499999995,3.9301461325270757,4.214875508130079,4.941922476586888,5.161902947154467,4.635015608740894,0.8692826150739087,0.5911802873679936,0.7189983685441086,0.6826673845081305,0.39170531146447135,0.08069774713846899,-0.12043630046101012,0.2753855034724172,0.1609731322040299,-0.1298129832703268,-0.2245693718744983,0.009526772188070395,4.60562253937008,14.425816851633705,9.890932578740157,11.1972223944448,21.508437499999946,32.59744268077593,39.58806249999991,25.690665154950846,29.73532774390241,40.298191987513015,43.422954776422706,35.31802809573358,0.1054694541367893,0.08192527565395379,0.0888710753970595,0.08661806756519398,0.07685795034510083,0.07233691561656619,0.07207464121485442,0.07445139019195866,0.07352361726289615,0.07233209339781171,0.07296301659216832,0.072521339302182,0.447162823359201,0.28575471748275055,0.3327510706317151,0.32228288719742637,0.2508472815721544,0.19835246090359837,0.1799349529575475,0.22802840943568062,0.21808222095474644,0.18804502116337932,0.17831422257998103,0.1955944905037228
Tynk_4.jpg,Tynk,1.5167322834645658,2.762415524831054,2.2970595472440944,2.4309628619257264,3.3608125000000024,4.134101788863688,4.584874999999997,3.6930587049634607,3.9542047764227624,4.469367845993755,4.735835873983738,4.264047866805411,0.8753547793560207,0.6036986253463626,0.7215404638393746,0.6879654591226732,0.41316070844184105,0.12614742416002236,-0.07133624526632926,0.29452980163003495,0.1885842843497926,-0.04814402299096499,-0.1536223167382036,0.06562499139947338,4.14616141732283,13.198028396056802,9.261257381889774,10.391282782565568,19.580187499999983,29.191672965482468,35.67100000000003,23.570987654320927,27.13319359756096,35.04871227887614,38.41545985772359,31.302289281997894,0.11308034393814079,0.0889752544607318,0.09553857125284049,0.09331815772441841,0.08308291932987796,0.0790384058450985,0.07808726588727509,0.08112563011510084,0.0799334280250465,0.07865939286416304,0.07851656728194518,0.07920930060186193,0.4659300326307922,0.3061392291397537,0.35202438718991186,0.3371698209665137,0.2644673899900995,0.21984754062541131,0.19997388359534968,0.24057118241320782,0.23321905741104695,0.2131803238622912,0.19747938704447746,0.21612778231199486
